258005.3674	3369354.028	0	-4.785039	-8.508768	0.52	4.199088	8	77.857018	157	2
258005.4799	3369353.945	0	-4.672599	-8.592536	0.51	4.213923	8	77.906151	158	2
258006.379	3369352.522	0	-3.773451	-10.015392	0	0	0	77.974327	158	1
258006.6611	3369352.419	0	-3.491387	-10.118243	0	0	0	78.073257	159	1
258005.9612	3369353.741	0	-4.191221	-8.795773	0.49	4.267505	7.9	78.108276	159	2
258006.9282	3369352.311	0	-3.224278	-10.226384	0	0	0	78.172409	160	1
258006.1741	3369353.613	0	-3.978311	-8.924154	0.49	4.292637	7.9	78.208733	160	2
258007.1159	3369352.33	0	-3.036523	-10.206736	0	0	0	78.274406	161	1
258006.4253	3369353.587	0	-3.727135	-8.950562	0.5	4.317072	7.8	78.307343	161	2
258007.4696	3369352.262	0	-2.682881	-10.274978	0	0	0	78.373039	162	1
258006.9167	3369353.45	0	-3.235783	-9.087343	0.54	4.369606	7.7	78.458229	162	2
258007.7475	3369352.221	0	-2.404941	-10.316191	0	0	0	78.471352	163	1
258007.0391	3369353.394	0	-3.113383	-9.142768	0.55	4.383918	7.7	78.509064	163	2
258007.1999	3369353.326	0	-2.952578	-9.210824	0.58	4.402069	7.7	78.558167	163	2
258008.0633	3369352.198	0	-2.089193	-10.338685	0	0	0	78.571739	164	1
258007.5217	3369353.307	0	-2.6308	-9.230548	0.59	4.434358	7.6	78.608192	164	2
258008.3318	3369352.166	0	-1.820635	-10.370882	0	0	0	78.672623	165	1
258007.8537	3369353.298	0	-2.298732	-9.239446	0.59	4.468043	7.5	78.758156	165	2
258008.6835	3369352.133	0	-1.468937	-10.404139	0	0	0	78.771202	166	1
258007.9656	3369353.262	0	-2.186814	-9.274688	0.58	4.48026	7.5	78.807663	166	2
258008.9472	3369352.165	0	-1.205209	-10.371662	0	0	0	78.869469	167	1
258008.1917	3369353.197	0	-1.960726	-9.339912	0.58	4.505218	7.5	78.909447	167	2
258009.1357	3369352.168	0	-1.026336	-10.368984	0	0	0	78.971336	168	1
258008.4655	3369353.233	0	-1.696592	-9.303706	0.58	4.531573	7.4	79.007645	168	2
258009.3142	3369352.236	0	-0.847809	-10.300519	0	0	0	79.071419	169	1
258009.0097	3369353.127	0	-1.152358	-9.410276	0.59	4.590565	7.4	79.10759	169	2
258009.189	3369353.1	0	-0.973039	-9.436694	0.6	4.609764	7.4	79.15802	169	2
258009.2176	3369353.197	0	-0.934831	-9.340261	0.6	4.611858	7.3	79.207153	170	2
258009.718	3369353.249	0	-0.434452	-9.287977	0.64	4.665963	7.2	79.358414	171	2
258009.9835	3369353.338	0	-0.168964	-9.199173	0.67	4.693888	7.1	79.45681	172	2
258010.1075	3369353.336	0	-0.044958	-9.201074	0.69	4.708026	7.1	79.507965	173	2
258010.5903	3369353.55	0	0.437847	-8.98741	0.74	4.760211	6.9	79.708771	174	2
258010.8322	3369353.67	0	0.679728	-8.867195	0.77	4.787787	6.8	79.807747	175	2
258011.3024	3369352.782	0	1.149934	-9.755539	0	0	0	79.822906	175	1
258011.5197	3369352.912	0	1.367212	-9.625217	0	0	0	79.921822	176	1
258011.0545	3369353.797	0	0.90201	-8.74043	0.79	4.813967	6.7	79.95826	176	2
258011.1237	3369353.806	0	0.971247	-8.730643	0.78	4.821996	6.7	80.008286	177	2
258011.2279	3369353.823	0	1.075478	-8.714517	0.77	4.834562	6.7	80.057793	177	2
258011.9366	3369353.055	0	1.78415	-9.48166	0	0	0	80.121651	177	1
258012.0732	3369353.185	0	1.920727	-9.352491	0	0	0	80.221764	178	1
258011.6077	3369354.101	0	1.455262	-8.436299	0.75	4.882559	6.5	80.259109	178	2
258012.2961	3369353.325	0	2.143635	-9.211945	0	0	0	80.321869	179	1
258011.7911	3369354.249	0	1.638682	-8.288055	0.76	4.906644	6.4	80.357719	179	2
258011.9313	3369354.288	0	1.778873	-8.249465	0.77	4.923923	6.4	80.407745	180	2
258012.4125	3369353.508	0	2.26008	-9.029044	0	0	0	80.420502	180	1
258012.1238	3369354.452	0	1.971357	-8.085255	0.77	4.950277	6.3	80.508606	181	2
258012.6022	3369353.66	0	2.449733	-8.876971	0	0	0	80.520515	181	1
258012.2386	3369354.491	0	2.086162	-8.046247	0.77	4.965462	6.3	80.558113	181	2
258012.3376	3369354.633	0	2.185194	-7.903832	0.78	4.981519	6.2	80.608543	182	2
258012.7682	3369353.85	0	2.615769	-8.687564	0	0	0	80.62001	182	1
258012.5494	3369354.826	0	2.396905	-7.711	0.77	5.012935	6.1	80.707672	183	2
258012.8942	3369354.071	0	2.741766	-8.46644	0	0	0	80.720451	183	1
258012.7295	3369355.017	0	2.577027	-7.520316	0.77	5.041558	6	80.808533	184	2
